STATION_NUMBER,YEAR,MONTH,MIN,MAX,Day,FlowValue,Symbol,DateKey
01AD001,1980,4,15.90000,149.00000,26,137.00000,,19800426
01AD001,1980,5,34.20000,151.00000,26,40.20000,,19800526
01AD001,1980,6,24.30000,36.10000,26,26.30000,E,19800626
01AD001,1980,7,23.00000,55.90000,26,55.50000,,19800726
01AD001,1980,8,54.30000,85.50000,26,68.90000,,19800826
01AD001,1980,9,39.00000,79.70000,26,42.80000,E,19800926
01AD001,1980,10,44.70000,79.60000,26,60.20000,,19801026
01AD001,1980,11,24.30000,43.30000,26,43.30000,,19801126
01AD001,1980,12,36.80000,60.10000,26,60.10000,,19801226
01AD001,1981,1,29.90000,49.80000,26,35.10000,,19810126
01AD001,1981,2,26.60000,121.00000,26,95.90000,,19810226
01AD001,1981,3,51.00000,130.00000,26,56.20000,,19810326
01AD001,1981,4,54.50000,157.00000,26,139.00000,,19810426
01AD001,1981,5,101.00000,197.00000,26,143.00000,,19810526
01AD001,1981,6,29.10000,104.00000,26,30.00000,E,19810626
01AD001,1981,7,36.50000,57.00000,26,37.00000,E,19810726
01AD001,1981,8,44.00000,146.00000,26,93.50000,,19810826
01AD001,1981,9,12.20000,62.00000,26,12.20000,E,19810926
01AD001,1981,10,9.00000,88.90000,26,28.30000,B,19811026
01AD001,1981,11,41.90000,95.20000,26,43.50000,,19811126
01AD001,1981,12,39.80000,53.70000,26,44.20000,,19811226
01AD001,1982,1,29.90000,63.30000,26,36.00000,,19820126
01AD001,1982,2,21.30000,33.90000,26,27.20000,,19820226
01AD001,1982,3,11.80000,24.20000,26,12.00000,,19820326
01AD001,1982,4,17.50000,174.00000,26,82.70000,,19820426
01AD001,1982,5,37.70000,283.00000,26,139.00000,,19820526
01AD001,1982,6,18.50000,54.30000,26,52.70000,,19820626
01AD001,1982,7,27.30000,59.00000,26,38.20000,B,19820726
01AD001,1982,8,12.00000,36.00000,26,28.50000,,19820826
01AD001,1982,9,12.20000,17.30000,26,16.80000,B,19820926
01AD001,1982,10,14.70000,36.30000,26,29.80000,,19821026
01AD001,1982,11,5.90000,32.00000,26,6.30000,B,19821126
01AD001,1982,12,6.20000,39.80000,26,38.30000,,19821226
01AD001,1983,1,35.90000,63.30000,26,54.20000,,19830126
01AD001,1983,2,29.20000,60.30000,26,31.40000,,19830226
01AD001,1983,3,21.00000,37.90000,26,32.80000,,19830326
01AD001,1983,4,36.40000,389.00000,26,333.00000,,19830426
01AD001,1983,5,43.60000,390.00000,26,106.00000,,19830526
01AD001,1983,6,27.40000,78.60000,26,29.20000,B,19830626
01AD001,1983,7,9.20000,31.50000,26,10.50000,B,19830726
01AD001,1983,8,22.20000,32.00000,26,27.00000,B,19830826
01AD001,1983,9,8.80000,20.50000,26,10.20000,B,19830926
01AD001,1983,10,8.80000,31.30000,26,12.80000,B,19831026
01AD001,1983,11,9.21000,80.30000,26,63.20000,,19831126
01AD001,1983,12,26.60000,82.00000,26,33.40000,,19831226
01AD001,1984,1,29.60000,79.40000,26,79.40000,,19840126
01AD001,1984,2,23.80000,55.60000,26,24.80000,,19840226
01AD001,1984,3,20.20000,33.80000,26,21.60000,,19840326
01AD001,1984,4,29.00000,325.00000,26,220.00000,,19840426
01AD001,1984,5,154.00000,405.00000,26,207.00000,,19840526
01AD001,1984,6,26.50000,152.00000,26,34.90000,B,19840626
01AD001,1984,7,25.10000,117.00000,26,98.40000,,19840726
01AD001,1984,8,27.20000,74.50000,26,39.00000,B,19840826
01AD001,1984,9,18.00000,67.70000,26,30.00000,B,19840926
01AD001,1984,10,5.90000,27.90000,26,6.85000,B,19841026
01AD001,1984,11,2.22000,10.70000,26,2.95000,,19841126
01AD001,1984,12,2.12000,16.60000,26,7.85000,,19841226
01AD001,1985,1,14.10000,60.00000,26,34.00000,,19850126
01AD001,1985,2,14.40000,40.80000,26,14.80000,,19850226
01AD001,1985,3,8.45000,23.20000,26,8.87000,,19850326
01AD001,1985,4,8.28000,130.00000,26,70.00000,,19850426
01AD001,1985,5,92.20000,176.00000,26,118.00000,,19850526
01AD001,1985,6,28.50000,103.00000,26,30.80000,B,19850626
01AD001,1985,7,16.00000,70.00000,26,50.50000,B,19850726
01AD001,1985,8,43.00000,65.00000,26,55.00000,B,19850826
01AD001,1985,9,12.20000,44.00000,26,18.80000,,19850926
01AD001,1985,10,7.16000,16.50000,26,16.20000,,19851026
01AD001,1985,11,2.29000,29.50000,26,2.29000,,19851126
01AD001,1985,12,7.91000,33.80000,26,25.20000,,19851226
01AD001,1986,1,4.66000,32.10000,26,21.60000,,19860126
01AD001,1986,2,3.10000,65.60000,26,57.10000,,19860226
01AD001,1986,3,22.30000,62.00000,26,22.30000,,19860326
01AD001,1986,4,38.30000,181.00000,26,171.00000,,19860426
01AD001,1986,5,39.50000,181.00000,26,98.10000,,19860526
01AD001,1986,6,17.30000,104.00000,26,37.80000,B,19860626
01AD001,1986,7,28.30000,48.80000,26,29.90000,B,19860726
01AD001,1986,8,32.30000,50.00000,26,42.20000,B,19860826
01AD001,1986,9,46.10000,62.00000,26,58.50000,B,19860926
01AD001,1986,10,41.00000,57.00000,26,42.40000,B,19861026
01AD001,1986,11,39.50000,55.00000,26,51.60000,B,19861126
01AD001,1986,12,27.30000,41.50000,26,30.20000,,19861226
01AD001,1987,1,25.50000,49.00000,26,33.70000,,19870126
01AD001,1987,2,15.50000,46.10000,26,17.50000,,19870226
01AD001,1987,3,8.34000,36.50000,26,12.50000,,19870326
01AD001,1987,4,58.30000,233.00000,26,130.00000,,19870426
01AD001,1987,5,14.80000,60.50000,26,16.90000,,19870526
01AD001,1987,6,14.30000,24.10000,26,20.00000,B,19870626
01AD001,1987,7,16.50000,46.20000,26,18.70000,B,19870726
01AD001,1987,8,16.80000,43.00000,26,38.70000,B,19870826
01AD001,1987,9,14.70000,42.70000,26,15.10000,B,19870926
01AD001,1987,10,12.60000,18.50000,26,16.50000,B,19871026
01AD001,1987,11,14.60000,52.50000,26,39.70000,,19871126
01AD001,1987,12,26.10000,86.90000,26,33.50000,,19871226
01AD001,1988,1,28.50000,67.70000,26,34.90000,,19880126
01AD001,1988,2,16.60000,44.60000,26,18.00000,,19880226
01AD001,1988,3,10.60000,20.90000,26,10.60000,,19880326
01AD001,1988,4,16.00000,181.00000,26,163.00000,,19880426
01AD001,1988,5,56.50000,187.00000,26,71.80000,,19880526
01AD001,1988,6,17.50000,49.40000,26,31.70000,B,19880626
01AD001,1988,7,24.20000,98.60000,26,27.10000,B,19880726
01AD001,1988,8,19.40000,43.80000,26,29.20000,B,19880826
01AD001,1988,9,24.70000,41.80000,26,35.40000,B,19880926
01AD001,1988,10,13.10000,42.80000,26,22.90000,B,19881026
01AD001,1988,11,27.10000,101.00000,26,37.60000,,19881126
01AD001,1988,12,17.50000,40.80000,26,17.50000,,19881226
01AD001,1989,1,18.80000,54.80000,26,41.00000,,19890126
01AD001,1989,2,16.10000,43.00000,26,16.70000,,19890226
01AD001,1989,3,10.80000,19.80000,26,11.20000,,19890326
01AD001,1989,4,14.90000,127.00000,26,123.00000,,19890426
01AD001,1989,5,100.00000,216.00000,26,112.00000,,19890526
01AD001,1989,6,29.00000,98.60000,26,60.80000,,19890626
01AD001,1989,7,20.10000,39.20000,26,20.60000,B,19890726
01AD001,1989,8,11.10000,21.80000,26,11.10000,B,19890826
01AD001,1989,9,6.07000,15.10000,26,7.69000,,19890926
01AD001,1989,10,5.67000,8.13000,26,7.08000,,19891026
01AD001,1989,11,2.18000,9.50000,26,2.79000,,19891126
01AD001,1989,12,2.87000,12.60000,26,11.40000,,19891226
01AD001,1990,1,9.83000,19.40000,26,13.20000,,19900126
01AD001,1990,2,25.50000,44.30000,26,31.10000,,19900226
01AD001,1990,3,14.90000,27.20000,26,17.50000,,19900326
01AD001,1990,4,15.50000,162.00000,26,106.00000,,19900426
01AD001,1990,5,75.60000,196.00000,26,83.20000,,19900526
01AD001,1990,6,25.40000,69.30000,26,25.50000,B,19900626
01AD001,1990,7,17.50000,26.00000,26,21.00000,B,19900726
01AD001,1990,8,12.80000,16.70000,26,12.90000,B,19900826
01AD001,1990,9,10.70000,13.20000,26,10.80000,B,19900926
01AD001,1990,10,11.90000,101.00000,26,87.00000,,19901026
01AD001,1990,11,48.00000,96.60000,26,51.90000,,19901126
01AD001,1990,12,38.40000,82.60000,26,42.80000,,19901226
01AD001,1991,1,35.00000,60.60000,26,52.60000,,19910126
01AD001,1991,2,26.40000,64.00000,26,28.70000,,19910226
01AD001,1991,3,20.00000,25.40000,26,21.20000,,19910326
01AD001,1991,4,26.40000,318.00000,26,226.00000,,19910426
01AD001,1991,5,66.70000,424.00000,26,177.00000,,19910526
01AD001,1991,6,23.90000,67.00000,26,25.10000,,19910626
01AD001,1991,7,18.40000,23.40000,26,20.20000,B,19910726
01AD001,1991,8,11.00000,18.90000,26,13.50000,B,19910826
01AD001,1991,9,10.70000,14.20000,26,10.90000,B,19910926
01AD001,1991,10,12.70000,139.00000,26,70.00000,,19911026
01AD001,1991,11,25.30000,146.00000,26,46.90000,,19911126
01AD001,1991,12,21.20000,46.50000,26,30.80000,,19911226
01AD001,1928,10,15.30000,29.70000,27,29.70000,E,19281027
01AD001,1928,11,29.20000,34.00000,27,34.00000,,19281127
01AD001,1928,12,17.60000,29.20000,27,19.00000,,19281227
01AD001,1929,1,16.10000,17.40000,27,17.40000,B,19290127
01AD001,1929,2,13.50000,16.30000,27,13.50000,B,19290227
01AD001,1929,3,11.90000,12.70000,27,11.90000,B,19290327
01AD001,1929,4,12.10000,87.80000,27,51.00000,,19290427
01AD001,1929,5,99.10000,309.00000,27,212.00000,,19290527
01AD001,1929,6,60.90000,167.00000,27,69.40000,,19290627
01AD001,1929,7,39.40000,69.10000,27,39.40000,E,19290727
01AD001,1929,8,20.20000,29.40000,27,20.20000,E,19290827
01AD001,1929,9,14.40000,19.50000,27,14.40000,E,19290927
01AD001,1929,10,14.90000,23.70000,27,23.70000,E,19291027
01AD001,1929,11,25.50000,34.30000,27,31.70000,,19291127
01AA002,1967,8,,,27,,,19670827
01AA002,1967,9,,,27,3.68000,,19670927
01AA002,1967,10,,,27,,,19671027
01AA002,1967,12,,,27,5.38000,B,19671227
01AA002,1968,1,1.76000,3.96000,27,1.84000,B,19680127
01AA002,1968,2,0.71000,15.90000,27,0.71000,B,19680227
01AA002,1968,3,0.67000,85.00000,27,58.00000,B,19680327
01AA002,1968,4,22.50000,123.00000,27,40.50000,,19680427
01AA002,1968,5,,,27,5.13000,,19680527
01AA002,1968,7,,,27,1.14000,,19680727
01AA002,1968,8,0.63000,14.40000,27,5.95000,,19680827
01AA002,1968,9,1.51000,37.40000,27,2.01000,,19680927
01AA002,1968,10,1.62000,23.30000,27,13.30000,,19681027
01AA002,1968,11,2.36000,10.50000,27,8.07000,,19681127
01AA002,1968,12,3.57000,8.92000,27,5.10000,B,19681227
01AA002,1969,1,3.48000,5.04000,27,4.73000,B,19690127
01AA002,1969,2,2.33000,3.96000,27,2.38000,B,19690227
01AA002,1969,3,1.98000,2.31000,27,2.31000,B,19690327
01AA002,1969,4,2.07000,161.00000,27,45.00000,,19690427
01AA002,1969,5,10.40000,158.00000,27,15.70000,,19690527
01AA002,1969,6,6.60000,29.20000,27,8.50000,,19690627
01AA002,1969,7,5.21000,63.40000,27,5.21000,,19690727
01AA002,1969,8,5.80000,19.30000,27,7.67000,,19690827
01AA002,1969,9,4.98000,59.70000,27,7.33000,,19690927
01AA002,1969,10,6.26000,26.40000,27,10.60000,,19691027
01AA002,1969,11,7.79000,68.50000,27,10.60000,,19691127
01AA002,1969,12,4.53000,40.50000,27,5.10000,B,19691227
01AA002,1970,1,3.60000,5.86000,27,3.68000,B,19700127
01AA002,1970,2,2.61000,8.92000,27,2.69000,B,19700227
01AA002,1970,3,2.19000,4.39000,27,4.30000,B,19700327
01AA002,1970,4,4.11000,280.00000,27,235.00000,B,19700427
01AA002,1970,5,5.07000,173.00000,27,11.90000,,19700527
01AA002,1970,6,2.08000,49.80000,27,2.15000,,19700627
01AA002,1970,7,1.26000,70.20000,27,1.39000,E,19700727
01AA002,1970,8,0.67000,6.51000,27,3.54000,,19700827
01AA002,1970,9,2.46000,64.60000,27,20.70000,,19700927
01AA002,1970,10,4.39000,92.60000,27,25.90000,,19701027
01AA002,1970,11,4.56000,29.40000,27,9.26000,,19701127
01AA002,1970,12,2.44000,12.10000,27,2.66000,B,19701227
01AA002,1971,1,1.35000,2.67000,27,1.47000,B,19710127
01AA002,1971,2,1.25000,1.98000,27,1.29000,B,19710227
01AA002,1971,3,2.20000,3.20000,27,2.79000,B,19710327
01AA002,1971,4,2.25000,87.80000,27,67.40000,B,19710427
01AA002,1971,5,7.02000,155.00000,27,18.60000,,19710527
01AA002,1971,6,1.60000,6.34000,27,1.78000,,19710627
01AA002,1971,7,1.78000,27.60000,27,1.94000,,19710727
01AA002,1971,8,2.60000,213.00000,27,19.30000,,19710827
01AA002,1971,9,5.38000,43.60000,27,6.29000,,19710927
01AA002,1971,10,3.60000,39.90000,27,7.56000,,19711027
01AA002,1971,11,2.30000,10.10000,27,5.64000,,19711127
01AA002,1971,12,5.41000,8.69000,27,6.17000,B,19711227
01AA002,1972,1,3.14000,5.30000,27,3.65000,B,19720127
01AA002,1972,2,1.70000,3.11000,27,1.78000,B,19720227
01AA002,1972,3,1.42000,14.70000,27,5.24000,B,19720327
01AA002,1972,4,3.96000,52.40000,27,31.10000,B,19720427
01AA002,1972,5,8.30000,168.00000,27,14.00000,,19720527
01AA002,1972,6,3.40000,45.30000,27,15.90000,E,19720627
01AA002,1972,7,2.27000,62.30000,27,4.28000,,19720727
01AA002,1972,8,1.89000,82.10000,27,6.97000,,19720827
01AA002,1972,9,1.80000,12.40000,27,9.85000,,19720927
01AA002,1972,10,4.11000,63.40000,27,14.90000,,19721027
01AA002,1972,11,7.19000,24.00000,27,9.63000,,19721127
01AA002,1972,12,4.67000,13.90000,27,4.96000,B,19721227
01AA002,1973,1,3.88000,13.00000,27,10.20000,B,19730127
01AA002,1973,2,6.65000,24.10000,27,6.74000,B,19730227
01AA002,1973,3,6.65000,82.10000,27,42.50000,B,19730327
01AA002,1973,4,11.30000,198.00000,27,75.60000,,19730427
01AA002,1973,5,16.60000,118.00000,27,16.60000,,19730527
01AA002,1973,6,2.94000,54.40000,27,3.85000,,19730627
01AA002,1973,7,0.73000,13.50000,27,0.73000,,19730727
01AA002,1973,8,6.26000,46.20000,27,6.26000,,19730827
01AA002,1973,9,4.11000,64.30000,27,5.75000,,19730927
01AA002,1973,10,3.09000,79.00000,27,5.13000,,19731027
01AA002,1973,11,4.13000,28.30000,27,7.56000,,19731127
01AA002,1973,12,7.93000,62.30000,27,38.20000,B,19731227
01AA002,1974,1,4.39000,22.70000,27,6.23000,B,19740127
01AA002,1974,2,2.72000,17.60000,27,5.44000,B,19740227
01AA002,1974,3,4.81000,45.30000,27,6.80000,B,19740327
01AA002,1974,4,5.41000,219.00000,27,82.10000,B,19740427
01AA002,1974,5,18.30000,255.00000,27,51.80000,,19740527
01AA002,1974,6,2.38000,22.30000,27,3.82000,,19740627
01AA002,1974,7,0.80000,6.74000,27,2.79000,,19740727
01AA002,1974,8,0.31000,3.43000,27,0.48000,E,19740827
01AA002,1974,9,0.50000,9.00000,27,1.95000,,19740927
01AA002,1974,10,1.10000,7.59000,27,2.46000,,19741027
01AA002,1974,11,0.93000,14.20000,27,10.50000,B,19741127
01AA002,1974,12,3.74000,29.70000,27,4.13000,B,19741227
01AA002,1975,1,1.90000,9.91000,27,2.10000,B,19750127
01AA002,1975,2,1.59000,2.83000,27,2.72000,B,19750227
01AA002,1975,3,2.29000,18.70000,27,7.50000,B,19750327
01AA002,1975,4,5.10000,113.00000,27,59.50000,B,19750427
01AA002,1975,5,5.66000,128.00000,27,11.90000,E,19750527
01AA002,1975,6,1.39000,23.10000,27,2.07000,,19750627
01AA002,1975,7,0.88000,19.40000,27,5.44000,,19750727
01AA002,1975,8,0.54000,5.66000,27,5.66000,,19750827
01AA002,1975,9,1.13000,37.40000,27,19.90000,,19750927
01AA002,1975,10,2.69000,31.10000,27,10.20000,E,19751027
01AA002,1975,11,4.81000,31.70000,27,8.50000,E,19751127
01AA002,1975,12,2.35000,28.30000,27,2.63000,B,19751227
01AA002,1976,1,1.25000,23.20000,27,8.50000,B,19760127
01AA002,1976,2,3.60000,25.50000,27,5.10000,B,19760227
01AA002,1976,3,4.87000,99.10000,27,73.60000,B,19760327
01AA002,1976,4,33.40000,281.00000,27,54.90000,,19760427
01AA002,1976,5,5.97000,101.00000,27,12.50000,,19760527
01AA002,1976,6,1.87000,13.10000,27,10.80000,,19760627
01AA002,1976,7,5.27000,91.50000,27,31.70000,,19760727
01AA002,1976,8,3.54000,193.00000,27,3.88000,,19760827
01AA002,1976,9,2.32000,24.80000,27,21.00000,,19760927
01AA002,1976,10,3.85000,75.00000,27,12.60000,,19761027
01AA002,1976,11,5.78000,55.50000,27,8.83000,,19761127
01AA002,1976,12,3.45000,11.30000,27,3.91000,B,19761227
01AA002,1977,1,1.73000,3.34000,27,1.84000,B,19770127
01AA002,1977,2,1.42000,1.73000,27,1.42000,B,19770227
01AA002,1977,3,1.70000,51.00000,27,7.93000,B,19770327
01AA002,1977,4,16.40000,212.00000,27,73.30000,,19770427
01AA002,1977,5,2.38000,73.30000,27,2.78000,,19770527
01AA002,1977,6,1.84000,79.60000,27,21.80000,,19770627
01AA002,1977,7,0.96000,8.16000,27,1.56000,,19770727
01AA002,1977,8,1.59000,13.10000,27,4.42000,,19770827
01AA002,1977,9,2.07000,56.60000,27,45.30000,,19770927
01AD001,1918,9,20.00000,42.50000,27,38.50000,,19180927
01AD001,1918,10,26.80000,42.50000,27,26.80000,,19181027
01AD001,1918,11,22.50000,29.20000,27,23.20000,,19181127
01AD001,1918,12,15.90000,22.50000,27,16.40000,,19181227
01AD001,1919,1,13.90000,13.90000,27,13.90000,,19190127
01AD001,1919,2,10.60000,10.60000,27,10.60000,,19190227
01AD001,1919,3,9.49000,14.20000,27,13.20000,,19190327
01AD001,1919,4,14.20000,138.00000,27,101.00000,,19190427
01AD001,1919,5,157.00000,292.00000,27,263.00000,,19190527
01AD001,1919,6,38.50000,191.00000,27,42.50000,,19190627
01AD001,1919,7,20.00000,36.80000,27,20.00000,,19190727
01AD001,1919,8,22.50000,28.30000,27,23.90000,,19190827
01AD001,1919,9,20.00000,22.50000,27,21.20000,,19190927
01AD001,1919,10,17.60000,20.00000,27,17.60000,,19191027
01AD001,1919,11,13.20000,18.70000,27,14.20000,,19191127
01AD001,1919,12,11.40000,14.20000,27,11.40000,,19191227
01AD001,1920,1,6.37000,6.37000,27,6.37000,,19200127
01AD001,1920,2,3.96000,3.96000,27,3.96000,,19200227
01AD001,1920,3,5.38000,5.38000,27,5.38000,,19200327
01AD001,1920,4,8.50000,88.90000,27,77.90000,,19200427
01AD001,1920,5,94.90000,208.00000,27,189.00000,,19200527
01AD001,1920,6,44.70000,135.00000,27,46.70000,,19200627
01AD001,1920,7,38.50000,51.30000,27,40.50000,,19200727
01AD001,1920,8,21.20000,36.80000,27,22.50000,,19200827
01AD001,1920,9,22.50000,23.90000,27,22.50000,,19200927
01AD001,1920,10,34.00000,73.60000,27,54.10000,,19201027
01AD001,1920,11,28.30000,54.10000,27,30.00000,,19201127
01AD001,1920,12,19.50000,28.30000,27,19.50000,,19201227
01AD001,1921,1,14.70000,14.70000,27,14.70000,,19210127
01AD001,1921,2,9.06000,11.60000,27,11.60000,,19210227
01AD001,1921,3,3.40000,28.60000,27,24.90000,,19210327
01AD001,1921,4,29.70000,184.00000,27,184.00000,,19210427
01AD001,1921,5,64.60000,289.00000,27,86.40000,,19210527
01AD001,1921,6,28.30000,64.60000,27,30.00000,,19210627
01AD001,1921,7,12.50000,28.30000,27,12.50000,,19210727
01AD001,1921,8,9.63000,15.90000,27,15.90000,,19210827
01AD001,1921,9,6.23000,15.90000,27,7.93000,,19210927
01AD001,1921,10,14.20000,14.20000,27,14.20000,,19211027
01AD001,1921,11,24.40000,38.20000,27,24.40000,,19211127
01AD001,1921,12,17.60000,24.40000,27,17.60000,,19211227
01AD001,1922,1,17.60000,17.60000,27,17.60000,,19220127
01AD001,1922,2,17.60000,17.60000,27,17.60000,,19220227
01AD001,1922,3,12.50000,12.50000,27,12.50000,,19220327
01AD001,1922,4,15.90000,114.00000,27,114.00000,,19220427
01AD001,1922,5,73.60000,146.00000,27,91.20000,,19220527
01AD001,1922,6,54.10000,128.00000,27,128.00000,,19220627
01AD001,1922,7,34.00000,118.00000,27,40.20000,,19220727
01AD001,1922,8,15.90000,31.70000,27,17.60000,,19220827
01AD001,1922,9,4.81000,15.90000,27,4.81000,,19220927
01AD001,1922,10,2.83000,7.79000,27,7.79000,,19221027
01AD001,1922,11,3.96000,5.80000,27,3.96000,,19221127
01AD001,1922,12,3.23000,3.23000,27,3.23000,,19221227
01AD001,1923,1,2.27000,2.27000,27,2.27000,,19230127
01AD001,1923,2,1.47000,1.47000,27,1.47000,,19230227
01AD001,1923,3,1.53000,1.53000,27,1.53000,,19230327
01AD001,1923,4,1.42000,51.00000,27,11.80000,,19230427
01AD001,1923,5,66.00000,183.00000,27,158.00000,,19230527
01AD001,1923,6,37.40000,129.00000,27,37.40000,,19230627
01AD001,1923,7,17.80000,37.40000,27,17.80000,,19230727
01AD001,1923,8,7.79000,15.90000,27,11.80000,,19230827
01AD001,1923,9,11.80000,15.90000,27,11.80000,,19230927
01AD001,1923,10,11.50000,38.20000,27,26.80000,,19231027
01AD001,1923,11,40.80000,59.70000,27,54.10000,,19231127
01AD001,1923,12,35.70000,68.20000,27,43.30000,,19231227
01AD001,1924,1,24.40000,24.40000,27,24.40000,,19240127
01AD001,1924,2,16.70000,16.70000,27,16.70000,,19240227
01AD001,1924,3,10.40000,10.40000,27,10.40000,,19240327
01AD001,1924,4,12.90000,12.90000,27,12.90000,,19240427
01AD001,1924,5,59.70000,279.00000,27,199.00000,,19240527
01AD001,1924,6,51.30000,160.00000,27,59.70000,,19240627
01AD001,1924,7,22.80000,48.40000,27,31.10000,,19240727
01AD001,1924,8,22.80000,31.10000,27,24.80000,,19240827
01AD001,1924,9,19.50000,31.10000,27,26.80000,,19240927
01AD001,1924,10,19.50000,40.80000,27,28.90000,,19241027
01AD001,1924,11,19.50000,35.70000,27,31.10000,,19241127
01AD001,1924,12,26.00000,40.80000,27,26.00000,B,19241227
01AD001,1925,1,18.30000,18.30000,27,18.30000,B,19250127
01AD001,1925,2,17.10000,17.10000,27,17.10000,B,19250227
01AD001,1925,3,16.80000,16.80000,27,16.80000,B,19250327
01AD001,1925,4,21.10000,116.00000,27,85.80000,,19250427
01AD001,1925,5,123.00000,260.00000,27,167.00000,,19250527
01AD001,1925,6,35.70000,133.00000,27,40.80000,,19250627
01AD001,1925,7,21.10000,35.70000,27,21.10000,,19250727
01AD001,1925,8,15.60000,24.80000,27,22.80000,,19250827
01AD001,1925,9,16.80000,24.80000,27,22.80000,,19250927
01AD001,1925,10,24.80000,54.10000,27,48.40000,,19251027
01AD001,1925,11,43.30000,83.00000,27,79.90000,,19251127
01AD001,1925,12,33.40000,73.90000,27,40.80000,,19251227
01AD001,1926,1,22.10000,22.10000,27,22.10000,B,19260127
01AD001,1926,2,15.90000,15.90000,27,15.90000,B,19260227
01AD001,1926,3,10.60000,10.60000,27,10.60000,B,19260327
01AD001,1926,4,9.43000,13.30000,27,11.50000,,19260427
01AD001,1926,5,14.40000,279.00000,27,276.00000,,19260527
01AD001,1926,6,65.40000,248.00000,27,77.00000,,19260627
01AD001,1926,7,21.10000,62.60000,27,22.80000,,19260727
01AD001,1926,8,11.50000,22.80000,27,11.50000,,19260827
01AD001,1926,9,12.30000,28.90000,27,28.90000,,19260927
01AD001,1926,10,28.30000,42.80000,27,37.70000,,19261027
01AD001,1926,11,45.30000,81.00000,27,81.00000,,19261127
01AD001,1926,12,50.10000,50.10000,27,50.10000,B,19261227
01AD001,1927,1,19.30000,19.30000,27,19.30000,B,19270127
01AD001,1927,2,14.30000,14.30000,27,14.30000,B,19270227
01AD001,1927,3,10.60000,10.60000,27,10.60000,B,19270327
01AD001,1927,4,31.10000,31.10000,27,31.10000,B,19270427
01AD001,1927,5,115.00000,137.00000,27,121.00000,,19270527
01AD001,1927,6,55.50000,121.00000,27,63.70000,,19270627
01AD001,1927,7,26.30000,50.40000,27,26.30000,E,19270727
01AD001,1927,8,18.90000,18.90000,27,18.90000,E,19270827
01AD001,1927,9,15.20000,15.20000,27,15.20000,E,19270927
01AD001,1927,10,15.40000,53.00000,27,53.00000,,19271027
01AD001,1927,11,53.00000,208.00000,27,193.00000,,19271127
01AD001,1927,12,60.90000,175.00000,27,75.00000,,19271227
01AD001,1928,1,41.60000,41.60000,27,41.60000,B,19280127
01AD001,1928,2,21.70000,21.70000,27,21.70000,B,19280227
01AD001,1928,3,12.60000,12.60000,27,12.60000,B,19280327
01AD001,1928,4,12.80000,96.00000,27,92.90000,,19280427
01AD001,1928,5,102.00000,311.00000,27,234.00000,,19280527
01AD001,1928,6,55.50000,238.00000,27,60.90000,,19280627
01AD001,1928,7,28.30000,57.20000,27,28.30000,E,19280727
01AD001,1928,8,30.30000,30.30000,27,30.30000,E,19280827
01AD001,1928,9,18.20000,29.40000,27,18.20000,E,19280927
01AD001,1929,12,20.50000,20.50000,27,20.50000,B,19291227
01AD001,1930,1,7.25000,8.58000,27,8.58000,B,19300127
01AD001,1930,2,6.74000,6.74000,27,6.74000,B,19300227
01AD001,1930,3,18.70000,18.70000,27,18.70000,B,19300327
01AD001,1930,4,21.70000,86.10000,27,80.40000,,19300427
01AD001,1930,5,88.90000,261.00000,27,175.00000,,19300527
01AD001,1930,6,31.10000,136.00000,27,70.50000,E,19300627
01AD001,1930,7,17.50000,55.20000,27,31.10000,E,19300727
01AD001,1930,8,18.40000,110.00000,27,82.40000,E,19300827
01AD001,1930,9,24.20000,60.60000,27,48.10000,E,19300927
01AD001,1930,10,9.49000,28.90000,27,16.20000,E,19301027
01AD001,1930,11,16.90000,39.60000,27,27.80000,,19301127
01AD001,1930,12,8.38000,50.10000,27,18.80000,B,19301227
01AD001,1931,1,15.90000,39.60000,27,29.70000,B,19310127
01AD001,1931,2,14.90000,26.10000,27,18.70000,B,19310227
01AD001,1931,3,12.70000,22.50000,27,18.80000,B,19310327
01AD001,1931,4,18.20000,160.00000,27,146.00000,,19310427
01AD001,1931,5,15.10000,162.00000,27,16.30000,,19310527
01AD001,1931,6,16.30000,94.00000,27,18.10000,E,19310627
01AD001,1931,7,8.21000,56.60000,27,23.20000,E,19310727
01AD001,1931,8,12.20000,38.50000,27,38.50000,E,19310827
01AD001,1931,9,11.80000,124.00000,27,124.00000,,19310927
01AD001,1931,10,41.10000,137.00000,27,109.00000,,19311027
01AD001,1931,11,58.00000,127.00000,27,58.00000,E,19311127
01AD001,1931,12,14.90000,51.00000,27,18.60000,,19311227
01AD001,1932,1,14.90000,21.40000,27,20.00000,,19320127
01AD001,1932,2,15.90000,26.40000,27,26.40000,,19320227
01AD001,1932,3,24.60000,48.10000,27,37.90000,,19320327
01AD001,1932,4,45.60000,183.00000,27,183.00000,,19320427
01AD001,1932,5,28.30000,202.00000,27,121.00000,,19320527
01AD001,1932,6,16.30000,32.00000,27,32.00000,E,19320627
01AD001,1932,7,28.10000,70.50000,27,70.50000,E,19320727
01AD001,1932,8,21.80000,91.50000,27,42.20000,E,19320827
01AD001,1932,9,31.40000,93.40000,27,93.40000,E,19320927
01AD001,1932,10,37.90000,65.70000,27,37.90000,,19321027
01AD001,1932,11,38.80000,80.10000,27,77.30000,,19321127
01AD001,1932,12,18.80000,57.20000,27,18.80000,,19321227
